2026-03-25 05:55:53 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 07:04:12 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'nikolai podgorny' <-> 'nikolai viktorovich podgorny' (confidence=1.00)
2026-03-25 07:04:12 | SimilarityScript | INFO | [Gate1] 'nikolai viktorovich podgorny' → 1 candidate(s): ['nikolai podgorny']
2026-03-25 07:04:12 | SimilarityScript | INFO | [Gate1] 'pamela b. gilbert' → 1 candidate(s): ['pamela gilbert']
2026-03-25 07:04:12 | SimilarityScript | INFO | [Skip] 'pamela b. gilbert' <-> 'pamela gilbert' already linked
2026-03-25 07:04:12 | SimilarityScript | INFO | [Gate1] 'pamela gilbert' → 1 candidate(s): ['pamela b. gilbert']
2026-03-25 07:04:12 | SimilarityScript | INFO | [Gate1] 'paul joannes sauvage' → 1 candidate(s): ['paul sauvage']
2026-03-25 07:04:12 | SimilarityScript | INFO | [Gate3 PASS] 'paul joannes sauvage' <-> 'paul sauvage' cosine=0.705
2026-03-25 07:04:15 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VERSION: 'paul joannes sauvage' <-> 'paul sauvage' (confidence=1.00)
2026-03-25 07:04:15 | SimilarityScript | INFO | [Gate1] 'paul sauvage' → 1 candidate(s): ['paul joannes sauvage']
2026-03-25 07:04:15 | SimilarityScript | INFO | [Gate1] 'peter bolesław schmeichel' → 1 candidate(s): ['peter schmeichel']
2026-03-25 07:04:15 | SimilarityScript | INFO | [Gate3 PASS] 'peter bolesław schmeichel' <-> 'peter schmeichel' cosine=0.733
2026-03-25 07:04:17 | SimilarityScript | INFO | [Gate4 FAIL] 'peter bolesław schmeichel' <-> 'peter schmeichel' same=False confidence=0.00 rel_type=''
2026-03-25 07:04:17 | SimilarityScript | INFO | [Gate1] 'peter schmeichel' → 1 candidate(s): ['peter bolesław schmeichel']
2026-03-25 07:04:17 | SimilarityScript | INFO | [Gate1] 'ralph franklin hefferline' → 1 candidate(s): ['ralph hefferline']
2026-03-25 07:04:17 | SimilarityScript | INFO | [Gate3 PASS] 'ralph franklin hefferline' <-> 'ralph hefferline' cosine=0.527
2026-03-25 07:04:19 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VERSION: 'ralph franklin hefferline' <-> 'ralph hefferline' (confidence=1.00)
2026-03-25 07:04:19 | SimilarityScript | INFO | [Gate1] 'ralph hefferline' → 1 candidate(s): ['ralph franklin hefferline']
2026-03-25 07:04:19 | SimilarityScript | INFO | [Gate1] 'richard m. nixon' → 2 candidate(s): ['richard nixon', 'richard milhous nixon']
2026-03-25 07:04:19 | SimilarityScript | INFO | [Gate3 PASS] 'richard m. nixon' <-> 'richard nixon' cosine=0.820
2026-03-25 07:04:21 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'richard m. nixon' <-> 'richard nixon' (confidence=1.00)
2026-03-25 07:04:21 | SimilarityScript | INFO | [Gate3 PASS] 'richard m. nixon' <-> 'richard milhous nixon' cosine=0.670
2026-03-25 07:04:23 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'richard m. nixon' <-> 'richard milhous nixon' (confidence=1.00)
2026-03-25 07:04:23 | SimilarityScript | INFO | [Gate1] 'richard m. sherman' → 1 candidate(s): ['richard sherman']
2026-03-25 07:04:23 | SimilarityScript | INFO | [Gate3 PASS] 'richard m. sherman' <-> 'richard sherman' cosine=0.821
2026-03-25 07:04:24 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'richard m. sherman' <-> 'richard sherman' (confidence=1.00)
2026-03-25 07:04:24 | SimilarityScript | INFO | [Gate1] 'richard milhous nixon' → 2 candidate(s): ['richard nixon', 'richard m. nixon']
2026-03-25 07:04:24 | SimilarityScript | INFO | [Gate3 PASS] 'richard milhous nixon' <-> 'richard nixon' cosine=0.780
2026-03-25 07:04:26 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'richard milhous nixon' <-> 'richard nixon' (confidence=1.00)
2026-03-25 07:04:26 | SimilarityScript | INFO | [Gate1] 'richard nixon' → 2 candidate(s): ['richard milhous nixon', 'richard m. nixon']
2026-03-25 07:04:27 | SimilarityScript | INFO | [Gate1] 'richard sherman' → 1 candidate(s): ['richard m. sherman']
2026-03-25 07:04:27 | SimilarityScript | INFO | [Gate1] 'robert b. sherman' → 1 candidate(s): ['robert sherman']
2026-03-25 07:04:27 | SimilarityScript | INFO | [Gate3 PASS] 'robert b. sherman' <-> 'robert sherman' cosine=0.755
2026-03-25 07:04:28 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'robert b. sherman' <-> 'robert sherman' (confidence=1.00)
2026-03-25 07:04:28 | SimilarityScript | INFO | [Gate1] 'robert barton' → 1 candidate(s): ['robert childers barton']
2026-03-25 07:04:28 | SimilarityScript | INFO | [Gate3 PASS] 'robert barton' <-> 'robert childers barton' cosine=0.848
2026-03-25 07:04:30 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'robert barton' <-> 'robert childers barton' (confidence=1.00)
2026-03-25 07:04:30 | SimilarityScript | INFO | [Gate1] 'robert caesar childers' → 1 candidate(s): ['robert erskine childers']
2026-03-25 07:04:30 | SimilarityScript | INFO | [Gate3 PASS] 'robert caesar childers' <-> 'robert erskine childers' cosine=0.762
2026-03-25 07:04:33 | SimilarityScript | INFO |   [CREATED] IS_PATERNAL_UNCLE: 'robert caesar childers' <-> 'robert erskine childers' (confidence=1.00)
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'robert childers barton' → 1 candidate(s): ['robert barton']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'robert erskine childers' → 1 candidate(s): ['robert caesar childers']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'robert sherman' → 1 candidate(s): ['robert b. sherman']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'roger o. egeberg' → 1 candidate(s): ['roger olaf egeberg']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Skip] 'roger o. egeberg' <-> 'roger olaf egeberg' already linked
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'roger olaf egeberg' → 1 candidate(s): ['roger o. egeberg']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate1] 'rose arianna mcgowan' → 1 candidate(s): ['rose mcgowan']
2026-03-25 07:04:33 | SimilarityScript | INFO | [Gate3 PASS] 'rose arianna mcgowan' <-> 'rose mcgowan' cosine=0.513
2026-03-25 07:04:35 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VERSION: 'rose arianna mcgowan' <-> 'rose mcgowan' (confidence=1.00)
2026-03-25 07:04:35 | SimilarityScript | INFO | [Gate1] 'rose mcgowan' → 1 candidate(s): ['rose arianna mcgowan']
2026-03-25 07:04:35 | SimilarityScript | INFO | [Gate1] 'sela ann ward' → 1 candidate(s): ['sela ward']
2026-03-25 07:04:35 | SimilarityScript | INFO | [Gate3 PASS] 'sela ann ward' <-> 'sela ward' cosine=0.599
2026-03-25 07:04:37 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'sela ann ward' <-> 'sela ward' (confidence=1.00)
2026-03-25 07:04:37 | SimilarityScript | INFO | [Gate1] 'sela ward' → 1 candidate(s): ['sela ann ward']
2026-03-25 07:04:37 | SimilarityScript | INFO | [Gate1] 'sergio pérez' → 1 candidate(s): ['sergio pérez mendoza']
2026-03-25 07:04:37 | SimilarityScript | INFO | [Skip] 'sergio pérez' <-> 'sergio pérez mendoza' already linked
2026-03-25 07:04:37 | SimilarityScript | INFO | [Gate1] 'sergio pérez mendoza' → 1 candidate(s): ['sergio pérez']
2026-03-25 07:04:37 | SimilarityScript | INFO | [Gate1] 'shirley temple' → 1 candidate(s): ['shirley temple black']
2026-03-25 07:04:37 | SimilarityScript | INFO | [Gate3 PASS] 'shirley temple' <-> 'shirley temple black' cosine=0.633
2026-03-25 07:04:39 | SimilarityScript | INFO |   [CREATED] IS_STAGE_NAME: 'shirley temple' <-> 'shirley temple black' (confidence=1.00)
2026-03-25 07:04:39 | SimilarityScript | INFO | [Gate1] 'shirley temple black' → 1 candidate(s): ['shirley temple']
2026-03-25 07:04:39 | SimilarityScript | INFO | [Gate1] 'sir alex ferguson' → 1 candidate(s): ['sir alexander chapman ferguson']
2026-03-25 07:04:39 | SimilarityScript | INFO | [Gate3 PASS] 'sir alex ferguson' <-> 'sir alexander chapman ferguson' cosine=0.760
2026-03-25 07:04:41 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'sir alex ferguson' <-> 'sir alexander chapman ferguson' (confidence=1.00)
2026-03-25 07:04:41 | SimilarityScript | INFO | [Gate1] 'sir alexander chapman ferguson' → 1 candidate(s): ['sir alex ferguson']
2026-03-25 07:04:41 | SimilarityScript | INFO | [Gate1] 'sir alexander matthew busby' → 1 candidate(s): ['sir matt busby']
2026-03-25 07:04:41 | SimilarityScript | INFO | [Gate3 PASS] 'sir alexander matthew busby' <-> 'sir matt busby' cosine=0.876
2026-03-25 07:04:43 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'sir alexander matthew busby' <-> 'sir matt busby' (confidence=1.00)
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'sir matt busby' → 1 candidate(s): ['sir alexander matthew busby']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'stephen dubner' → 1 candidate(s): ['stephen j. dubner']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Skip] 'stephen dubner' <-> 'stephen j. dubner' already linked
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'stephen j. dubner' → 1 candidate(s): ['stephen dubner']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'steven d. levitt' → 1 candidate(s): ['steven levitt']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Skip] 'steven d. levitt' <-> 'steven levitt' already linked
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'steven k. galson' → 1 candidate(s): ['steven kenneth galson']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Skip] 'steven k. galson' <-> 'steven kenneth galson' already linked
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'steven kenneth galson' → 1 candidate(s): ['steven k. galson']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'steven levitt' → 1 candidate(s): ['steven d. levitt']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Gate1] 'terren peizer' → 1 candidate(s): ['terren scott peizer']
2026-03-25 07:04:43 | SimilarityScript | INFO | [Skip] 'terren peizer' <-> 'terren scott peizer' already linked
2026-03-25 07:04:44 | SimilarityScript | INFO | [Gate1] 'terren scott peizer' → 1 candidate(s): ['terren peizer']
2026-03-25 07:04:44 | SimilarityScript | INFO | [Gate1] 'william connolley' → 1 candidate(s): ['william michael connolley']
2026-03-25 07:04:44 | SimilarityScript | INFO | [Skip] 'william connolley' <-> 'william michael connolley' already linked
2026-03-25 07:04:44 | SimilarityScript | INFO | [Gate1] 'william michael connolley' → 1 candidate(s): ['william connolley']
2026-03-25 07:04:45 | SimilarityScript | INFO | [Gate1] '135 ft' → 1 candidate(s): ['5 ft']
2026-03-25 07:04:45 | SimilarityScript | INFO | [Gate3 FAIL] '135 ft' <-> '5 ft' cosine=0.251 (threshold 0.5)
2026-03-25 07:04:45 | SimilarityScript | INFO | [Gate1] '5 ft' → 1 candidate(s): ['135 ft']
2026-03-25 07:04:49 | SimilarityScript | INFO | [Gate1] '1.5 mi' → 1 candidate(s): ['5 mi']
2026-03-25 07:04:49 | SimilarityScript | INFO | [Gate3 PASS] '1.5 mi' <-> '5 mi' cosine=0.545
2026-03-25 07:04:51 | SimilarityScript | INFO | [Gate4 FAIL] '1.5 mi' <-> '5 mi' same=False confidence=0.00 rel_type=''
2026-03-25 07:04:51 | SimilarityScript | INFO | [Gate1] '5 mi' → 1 candidate(s): ['1.5 mi']
2026-03-25 07:04:51 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 07:04:51 | SimilarityScript | INFO | [Gate3 PASS] 'crack a smile' <-> 'crack a smile...and more!' cosine=0.686
2026-03-25 07:04:53 | SimilarityScript | INFO |   [CREATED] IS_VARIANT_TITLE: 'crack a smile' <-> 'crack a smile...and more!' (confidence=1.00)
2026-03-25 07:04:53 | SimilarityScript | INFO | [Gate1] 'crack a smile...and more!' → 1 candidate(s): ['crack a smile']
2026-03-25 07:04:53 | SimilarityScript | INFO | [Gate1] 'live in japan' → 2 candidate(s): ['live in japan vol. 1', 'live in japan vol. 2']
2026-03-25 07:04:53 | SimilarityScript | INFO | [Gate3 PASS] 'live in japan' <-> 'live in japan vol. 1' cosine=0.735
2026-03-25 07:04:55 | SimilarityScript | INFO |   [CREATED] IS_COMPILATION: 'live in japan' <-> 'live in japan vol. 1' (confidence=0.90)
2026-03-25 07:04:55 | SimilarityScript | INFO | [Gate3 PASS] 'live in japan' <-> 'live in japan vol. 2' cosine=0.509
2026-03-25 07:04:57 | SimilarityScript | INFO |   [CREATED] IS_COMPILATION_COMPONENT: 'live in japan' <-> 'live in japan vol. 2' (confidence=0.80)
2026-03-25 07:04:57 | SimilarityScript | INFO | [Gate1] 'live in japan vol. 1' → 1 candidate(s): ['live in japan']
2026-03-25 07:04:57 | SimilarityScript | INFO | [Gate1] 'live in japan vol. 2' → 1 candidate(s): ['live in japan']
2026-03-25 07:04:58 | SimilarityScript | INFO | [Gate1] 'academy award' → 3 candidate(s): ['academy award for best animated short film', 'academy award for best supporting actress', 'special achievement academy award']
2026-03-25 07:04:58 | SimilarityScript | INFO | [Gate3 PASS] 'academy award' <-> 'academy award for best animated short film' cosine=0.514
2026-03-25 07:05:00 | SimilarityScript | INFO |   [CREATED] IS_PARENT_CATEGORY: 'academy award' <-> 'academy award for best animated short film' (confidence=1.00)
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate3 FAIL] 'academy award' <-> 'academy award for best supporting actress' cosine=0.422 (threshold 0.5)
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate3 FAIL] 'academy award' <-> 'special achievement academy award' cosine=0.427 (threshold 0.5)
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate1] 'academy award for best animated short film' → 1 candidate(s): ['academy award']
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate1] 'academy award for best supporting actress' → 1 candidate(s): ['academy award']
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate1] 'best editing' → 1 candidate(s): ['independent spirit award for best editing']
2026-03-25 07:05:00 | SimilarityScript | INFO | [Gate3 PASS] 'best editing' <-> 'independent spirit award for best editing' cosine=0.627
2026-03-25 07:05:02 | SimilarityScript | INFO | [Gate4 FAIL] 'best editing' <-> 'independent spirit award for best editing' same=False confidence=0.00 rel_type=''
2026-03-25 07:05:02 | SimilarityScript | INFO | [Gate1] 'bonsang award' → 1 candidate(s): ['disk bonsang award']
2026-03-25 07:05:02 | SimilarityScript | INFO | [Gate3 PASS] 'bonsang award' <-> 'disk bonsang award' cosine=0.554
2026-03-25 07:05:04 | SimilarityScript | INFO | [Gate4 FAIL] 'bonsang award' <-> 'disk bonsang award' same=False confidence=0.00 rel_type=''
2026-03-25 07:05:04 | SimilarityScript | INFO | [Gate1] 'disk bonsang award' → 1 candidate(s): ['bonsang award']
2026-03-25 07:05:04 | SimilarityScript | INFO | [Gate1] 'iffhs world's best club coach' → 1 candidate(s): ["the iffhs world's best club coach"]
2026-03-25 07:05:04 | SimilarityScript | INFO | [Skip] 'iffhs world's best club coach' <-> 'the iffhs world's best club coach' already linked
2026-03-25 07:05:04 | SimilarityScript | INFO | [Gate1] 'iffhs world's best goalkeeper' → 2 candidate(s): ["world's best goalkeeper", "the iffhs world's best goalkeeper"]
2026-03-25 07:05:04 | SimilarityScript | INFO | [Gate3 PASS] 'iffhs world's best goalkeeper' <-> 'world's best goalkeeper' cosine=0.851
2026-03-25 07:05:06 | SimilarityScript | INFO |   [CREATED] IS_FORMAL_DESIGNATION: 'iffhs world's best goalkeeper' <-> 'world's best goalkeeper' (confidence=1.00)
2026-03-25 07:05:06 | SimilarityScript | INFO | [Skip] 'iffhs world's best goalkeeper' <-> 'the iffhs world's best goalkeeper' already linked
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'independent spirit award for best editing' → 1 candidate(s): ['best editing']
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'kodansha manga award' → 1 candidate(s): ['kodansha manga award for shōnen']
2026-03-25 07:05:06 | SimilarityScript | INFO | [Skip] 'kodansha manga award' <-> 'kodansha manga award for shōnen' already linked
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'kodansha manga award for shōnen' → 1 candidate(s): ['kodansha manga award']
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'special achievement academy award' → 1 candidate(s): ['academy award']
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'the iffhs world's best club coach' → 1 candidate(s): ["iffhs world's best club coach"]
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate1] 'the iffhs world's best goalkeeper' → 2 candidate(s): ["world's best goalkeeper", "iffhs world's best goalkeeper"]
2026-03-25 07:05:06 | SimilarityScript | INFO | [Gate3 PASS] 'the iffhs world's best goalkeeper' <-> 'world's best goalkeeper' cosine=0.841
2026-03-25 07:05:08 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME: 'the iffhs world's best goalkeeper' <-> 'world's best goalkeeper' (confidence=1.00)
2026-03-25 07:05:08 | SimilarityScript | INFO | [Gate1] 'world's best goalkeeper' → 2 candidate(s): ["iffhs world's best goalkeeper", "the iffhs world's best goalkeeper"]
2026-03-25 07:05:10 | SimilarityScript | INFO | [Gate1] '500 mile race' → 1 candidate(s): ['indianapolis 500 mile race']
2026-03-25 07:05:10 | SimilarityScript | INFO | [Gate3 FAIL] '500 mile race' <-> 'indianapolis 500 mile race' cosine=0.442 (threshold 0.5)
2026-03-25 07:05:10 | SimilarityScript | INFO | [Gate1] '89th annual memorial cup' → 1 candidate(s): ['memorial cup']
2026-03-25 07:05:10 | SimilarityScript | INFO | [Gate3 PASS] '89th annual memorial cup' <-> 'memorial cup' cosine=0.512
2026-03-25 07:05:11 | SimilarityScript | INFO |   [CREATED] IS_SPECIFIC_EDITION: '89th annual memorial cup' <-> 'memorial cup' (confidence=1.00)
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate1] '900th formula one world championship event' → 1 candidate(s): ['world championship']
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate3 FAIL] '900th formula one world championship event' <-> 'world championship' cosine=0.314 (threshold 0.5)
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate1] 'afl-nfl world championship game' → 2 candidate(s): ['world championship', 'championship game']
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate3 FAIL] 'afl-nfl world championship game' <-> 'world championship' cosine=0.350 (threshold 0.5)
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate3 FAIL] 'afl-nfl world championship game' <-> 'championship game' cosine=0.312 (threshold 0.5)
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate1] 'america east conference regular season championship' → 1 candidate(s): ['third consecutive america east conference regular season championship']
2026-03-25 07:05:11 | SimilarityScript | INFO | [Skip] 'america east conference regular season championship' <-> 'third consecutive america east conference regular season championship' already linked
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate1] 'american civil war' → 1 candidate(s): ['civil war']
2026-03-25 07:05:11 | SimilarityScript | INFO | [Gate3 FAIL] 'american civil war' <-> 'civil war' cosine=0.492 (threshold 0.5)
2026-03-25 07:05:12 | SimilarityScript | INFO | [Gate1] 'birthday honours' → 1 candidate(s): ["king's/queen's birthday honours"]
2026-03-25 07:05:12 | SimilarityScript | INFO | [Gate3 PASS] 'birthday honours' <-> 'king's/queen's birthday honours' cosine=0.847
2026-03-25 07:05:14 | SimilarityScript | INFO |   [CREATED] IS_SYNONYM: 'birthday honours' <-> 'king's/queen's birthday honours' (confidence=1.00)
2026-03-25 07:05:14 | SimilarityScript | INFO | [Gate1] 'championship game' → 1 candidate(s): ['afl-nfl world championship game']
