2026-02-27 10:03:43 | LLMService | INFO | Primary LLM Provider: LM_STUDIO
2026-02-27 11:06:49 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:06:50 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 11:07:00 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:07:00 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:07:08 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about professional sports teams and individuals' roles within them.
2026-02-27 11:07:10 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'member']
2026-02-27 11:07:11 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 11:07:17 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:07:17 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:07:24 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical connections and relationships between people mentioned in my notes.
2026-02-27 11:07:27 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:07:27 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:07:35 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical connections and relationships between people within your knowledge base.
2026-02-27 11:07:36 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:07:50 | LLMService | INFO | [LLM] Identified 3 information needs for query: What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?
2026-02-27 11:07:50 | LLMService | INFO |   1. What films has Jerry Goldsmith composed music for?
2026-02-27 11:07:50 | LLMService | INFO |   2. Which of the films from question 1 is a film? (To ensure we're looking at a movie and not something else)
2026-02-27 11:07:50 | LLMService | INFO |   3. What is the executive producer of [film from question 2]?
2026-02-27 11:07:51 | LLMService | INFO | [LLM] back-ref rewrite: 'Which of the films from question 1 is a film? (To ensure we're looking at a movie and not something else)' → 'Which of [the films] from question 1 is a film? (To ensure we're looking at a movie and not something else)'
2026-02-27 11:07:52 | LLMService | INFO | [LLM] back-ref rewrite: 'What is the executive producer of [film from question 2]?' → 'What is the executive producer of [film] from question 2?'
2026-02-27 11:07:52 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:07:52 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:08:00 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve filmography information related to musical compositions and credits for a specific person.
2026-02-27 11:08:01 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 11:08:02 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:08:10 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:08:10 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:08:18 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve film titles and their associated categories from my personal knowledge base.
2026-02-27 11:08:20 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 11:08:21 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:08:29 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:08:29 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:08:38 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about people, focusing on their professional roles and affiliations.
2026-02-27 11:08:39 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 11:08:40 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:08:44 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:08:55 | LLMService | INFO | [LLM] Identified 1 information needs for query: Who was born earlier, Emma Bull or Virginia Woolf?
2026-02-27 11:08:55 | LLMService | INFO |   1. Who was born earlier, Emma Bull or Virginia Woolf?
2026-02-27 11:08:55 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:08:55 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:09:03 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information focusing on birthdates and timelines for people.
2026-02-27 11:09:04 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:09:12 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:09:22 | LLMService | INFO | [LLM] Identified 2 information needs for query: What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?
2026-02-27 11:09:22 | LLMService | INFO |   1. Who wrote “What Are Little Girls Made Of?”
2026-02-27 11:09:22 | LLMService | INFO |   2. What is the Roud Folk Song Index of the song “What Are Little Girls Made Of?”
2026-02-27 11:09:23 | LLMService | INFO | [LLM] back-ref rewrite: 'What is the Roud Folk Song Index of the song “What Are Little Girls Made Of?”' → 'What is the Roud Folk Song Index of [the song] “What Are Little Girls Made Of?”'
2026-02-27 11:09:23 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:09:23 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:09:31 | LLMService | ERROR | Extraction failed with lm_studio: 3 validation errors for QueryAnalysis
entities.3
  Input should be a valid string [type=string_type, input_value=[], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
entities.4
  Input should be a valid string [type=string_type, input_value={'keywords': ['wrote', 'M...estion_attribute': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
requires_recent_context
  Field required [type=missing, input_value={'intent': 'search', 'is_...tion_attribute': None}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
2026-02-27 11:09:31 | LLMService | ERROR | Query analysis failed: Empty extraction result
2026-02-27 11:09:32 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about authors, focusing on their creative works and publications.
2026-02-27 11:09:36 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:09:36 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:09:43 | LLMService | ERROR | Extraction failed with lm_studio: 3 validation errors for QueryAnalysis
entities.3
  Input should be a valid string [type=string_type, input_value=[], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
entities.4
  Input should be a valid string [type=string_type, input_value={'keywords': ['wrote', 'M...estion_attribute': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
requires_recent_context
  Field required [type=missing, input_value={'intent': 'search', 'is_...tion_attribute': None}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
2026-02-27 11:09:43 | LLMService | ERROR | Query analysis failed: Empty extraction result
2026-02-27 11:09:45 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about authors, focusing on their creative works and publications.
2026-02-27 11:09:45 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:09:45 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:09:54 | LLMService | ERROR | Extraction failed with lm_studio: 3 validation errors for QueryAnalysis
keywords.4
  Input should be a valid string [type=string_type, input_value=False, input_type=bool]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
keywords.5
  Input should be a valid string [type=string_type, input_value={'expected_entity_types':...estion_attribute': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
requires_recent_context
  Field required [type=missing, input_value={'intent': 'search', 'is_...tion_attribute': None}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
2026-02-27 11:09:54 | LLMService | ERROR | Query analysis failed: Empty extraction result
2026-02-27 11:09:55 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about specific works, including titles and associated information.
2026-02-27 11:10:00 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:10:11 | LLMService | INFO | [LLM] Identified 3 information needs for query: Scott Parkin has been a vocal critic of Exxonmobil and another corporation that has operations in how many countries ?
2026-02-27 11:10:11 | LLMService | INFO |   1. Who is Scott Parkin?
2026-02-27 11:10:11 | LLMService | INFO |   2. What corporation has Scott Parkin been a vocal critic of?
2026-02-27 11:10:11 | LLMService | INFO |   3. How many countries does [corporation] operate in?
2026-02-27 11:10:12 | LLMService | INFO | [LLM] back-ref rewrite: 'How many countries does [corporation] operate in?' → 'How many countries does [placeholder] operate in?'
2026-02-27 11:10:12 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:10:12 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:10:20 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about individuals, focusing on their roles and associations.
2026-02-27 11:10:22 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:10:24 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:10:24 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:10:32 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details, including relevant associations and activities, for the person mentioned.
2026-02-27 11:10:33 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:10:33 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:10:33 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:10:41 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about criticisms and disagreements associated with individuals.
2026-02-27 11:10:42 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 11:10:43 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:10:43 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
