2026-02-26 21:07:58 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stax Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Partee Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Ray Parker, Jr.', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stu Gardner', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.')] concepts=[Concept(name='Album', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby.'), Concept(name='Music', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 04:36:36 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 04:36:59 | IngestionPipeline | INFO | Extraction Completed: summary='Yingkou East Railway Station is a railway station on the Beijing–Harbin High-Speed Railway in China.' domain='Professional' entities=[Entity(name='Yingkou East Railway Station', type='Place', importance=0.5, isolated_context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] concepts=[Concept(name='Railway Station', definition='', isolated_context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Yingkou East Railway Station', source_type='Place', target_name='Beijing–Harbin High-Speed Railway', target_type='Entity', relationship_type='relates_to', confidence=0.95, context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] sentiment='Neutral'
2026-02-27 04:36:59 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Yingkou East Railway Station']
2026-02-27 04:36:59 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Railway Station']
2026-02-27 04:36:59 | IngestionPipeline | INFO | Standardized Extraction: summary='Yingkou East Railway Station is a railway station on the Beijing–Harbin High-Speed Railway in China.' domain='Professional' entities=[Entity(name='Yingkou East Railway Station', type='Place', importance=0.5, isolated_context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] concepts=[Concept(name='Railway Station', definition='', isolated_context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Yingkou East Railway Station', source_type='Place', target_name='Beijing–Harbin High-Speed Railway', target_type='Entity', relationship_type='relates_to', confidence=0.95, context='# Yingkou East Railway Station\nYingkou East Railway Station (IATA: YDD) is a railway station of Beijing–Harbin High-Speed Railway, in particular of both the Panjin–Yingkou and Harbin–Dalian sub-sections. It is located in Dashiqiao, in the Yingkou prefecture level city, in the Liaoning province of China.')] sentiment='Neutral'
2026-02-27 04:36:59 | IngestionPipeline | INFO | Extracted: 1 entities, 1 concepts, 0 references.
2026-02-27 04:36:59 | IngestionPipeline | INFO | Domain: Professional
2026-02-27 04:36:59 | IngestionPipeline | INFO | Extraction took: 22.3515s
2026-02-27 04:36:59 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Yingkou East Railway Station'
2026-02-27 04:37:02 | IngestionPipeline | INFO | [Ingestion] Creating 1 relationships...
2026-02-27 04:37:02 | IngestionPipeline | INFO | [Relationship] created: (yingkou east railway station)-[relates_to]->(beijing–harbin high-speed railway)
2026-02-27 04:37:02 | IngestionPipeline | INFO | [Community] Assigned 2 nodes to 'Personal Knowledge'
2026-02-27 04:37:10 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Personal Knowledge'
2026-02-27 04:37:10 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note b092bd8f-c24d-4042-9791-5a792f98dd12: 'Yingkou East Railway Station'
2026-02-27 04:37:10 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note b092bd8f-c24d-4042-9791-5a792f98dd12: 'Professional'
2026-02-27 04:37:10 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 11.2180s
2026-02-27 04:37:10 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 04:37:10 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 04:37:27 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: railway station
2026-02-27 04:37:27 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Concept: railway station
2026-02-27 04:37:28 | IngestionPipeline | INFO |   Summary updated for Concept: railway station (Title: railway station)
2026-02-27 04:37:28 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: railway station (Concept)
2026-02-27 04:37:35 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: yingkou east railway station
2026-02-27 04:37:35 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: yingkou east railway station
2026-02-27 04:37:36 | IngestionPipeline | INFO |   Summary updated for Entity: yingkou east railway station (Title: yingkou east railway station)
2026-02-27 04:37:36 | IngestionPipeline | INFO |   [Perf] Summarization took: 25.5931s
2026-02-27 04:37:36 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: yingkou east railway station (Entity:Place)
2026-02-27 04:37:36 | IngestionPipeline | INFO | [Ingestion] Marked Note b092bd8f-c24d-4042-9791-5a792f98dd12 as Processed.
2026-02-27 04:37:36 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 59.2488s
2026-02-27 04:37:36 | IngestionPipeline | INFO | [2026-02-27 04:37:36.168039] SUCCESS: Note b092bd8f-c24d-4042-9791-5a792f98dd12 fully indexed in 59.25s.
2026-02-27 04:37:36 | IngestionPipeline | INFO | [2026-02-27 04:37:36.301803] START: Ingesting Note 55fb6cde-5948-48d9-8a63-656e42f5c9e6
2026-02-27 04:37:36 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-27 04:37:36 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-27 04:37:36 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-27 04:37:36 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 04:38:43 | IngestionPipeline | INFO | Extraction Completed: summary='The Teddy Roosevelt Terrier is a small to medium-sized American hunting terrier with diverse ancestry, including Rat Terriers, Bull Terriers, Smooth Fox Terriers, and others. It was developed for hunting and utility work on farms.' domain='Personal' entities=[Entity(name='Teddy Roosevelt Terrier', type='Dog', importance=0.5, isolated_context='The Teddy Roosevelt Terrier is a small to medium-sized American hunting terrier. Lower-set with shorter legs, more muscular, and heavier bone density than its cousin the American Rat Terrier. There is much diversity in the history of the Teddy Roosevelt Terrier breed and it shares a common early history with the American Rat Terrier, Fox Paulistinha and Tenterfield Terrier.'), Entity(name='American Rat Terrier', type='Dog', importance=0.5, isolated_context='There is much diversity in the history of the Teddy Roosevelt Terrier breed and it shares a common early history with the American Rat Terrier, Fox Paulistinha and Tenterfield Terrier.'), Entity(name='Bull Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Smooth Fox Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Feist (dog)', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Turnspit dog', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Wry Legged Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] concepts=[Concept(name='keen sense of awareness', definition='', isolated_context='Although they tend to be aloof with strangers they are devoted companion dogs with a strong desire to please and be near their owners side at all times.'), Concept(name='prey drive', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Concept(name='acute sense of smell', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Concept(name='high intellect', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] tasks=[Task(name='Hunting', description='Used for hunting and utility work on farms.', status='Todo', due_date=None, isolated_context='It was developed for hunting and utility work on farms.')] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='American Rat Terrier', target_type='Dog', relationship_type='related_to', confidence=0.9, context='The Teddy Roosevelt Terrier shares a common early history with the American Rat Terrier.'), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Bull Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Smooth Fox Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Feist (dog)', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Turnspit dog', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Wry Legged Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] sentiment='Neutral'
2026-02-27 04:38:43 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Teddy Roosevelt Terrier', 'American Rat Terrier', 'Bull Terrier', 'Smooth Fox Terrier', 'Feist (dog)', 'Turnspit dog', 'Wry Legged Terrier']
2026-02-27 04:38:43 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['keen sense of awareness', 'prey drive', 'acute sense of smell', 'high intellect']
2026-02-27 04:38:43 | IngestionPipeline | INFO | Standardized Extraction: summary='The Teddy Roosevelt Terrier is a small to medium-sized American hunting terrier with diverse ancestry, including Rat Terriers, Bull Terriers, Smooth Fox Terriers, and others. It was developed for hunting and utility work on farms.' domain='Personal' entities=[Entity(name='Teddy Roosevelt Terrier', type='Dog', importance=0.5, isolated_context='The Teddy Roosevelt Terrier is a small to medium-sized American hunting terrier. Lower-set with shorter legs, more muscular, and heavier bone density than its cousin the American Rat Terrier. There is much diversity in the history of the Teddy Roosevelt Terrier breed and it shares a common early history with the American Rat Terrier, Fox Paulistinha and Tenterfield Terrier.'), Entity(name='American Rat Terrier', type='Dog', importance=0.5, isolated_context='There is much diversity in the history of the Teddy Roosevelt Terrier breed and it shares a common early history with the American Rat Terrier, Fox Paulistinha and Tenterfield Terrier.'), Entity(name='Bull Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Smooth Fox Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Feist (dog)', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Turnspit dog', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Entity(name='Wry Legged Terrier', type='Dog', importance=0.5, isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] concepts=[Concept(name='keen sense of awareness', definition='', isolated_context='Although they tend to be aloof with strangers they are devoted companion dogs with a strong desire to please and be near their owners side at all times.'), Concept(name='prey drive', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Concept(name='acute sense of smell', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), Concept(name='high intellect', definition='', isolated_context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] tasks=[Task(name='Hunting', description='Used for hunting and utility work on farms.', status='Todo', due_date=None, isolated_context='It was developed for hunting and utility work on farms.')] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='American Rat Terrier', target_type='Dog', relationship_type='related_to', confidence=0.9, context='The Teddy Roosevelt Terrier shares a common early history with the American Rat Terrier.'), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Bull Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Smooth Fox Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Feist (dog)', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Turnspit dog', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."), ExtractedRelationship(source_name='Teddy Roosevelt Terrier', source_type='Dog', target_name='Wry Legged Terrier', target_type='Dog', relationship_type='related_to', confidence=0.8, context="It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.")] sentiment='Neutral'
